Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-24.7999992370605 	1.15679999370332 	-24.7999992370605 	0 	
-24.6999988555908 	1.15869990463034 	-24.6999988555908 	0 	
-24.5999984741211 	1.15640004958914 	-24.5999984741211 	0 	
-24.4999980926514 	1.1603000207906 	-24.4999980926514 	0 	
-24.3999977111816 	1.1686001609778 	-24.3999977111816 	0 	
-24.2999992370605 	1.17500005664988 	-24.2999992370605 	0 	
-24.1999988555908 	1.17950002174257 	-24.1999988555908 	0 	
-24.0999984741211 	1.17909998855248 	-24.0999984741211 	0 	
-23.9999980926514 	1.17810012130576 	-23.9999980926514 	0 	
-23.8999977111816 	1.18080001086855 	-23.8999977111816 	0 	
-23.7999992370605 	1.17880004710969 	-23.7999992370605 	0 	
-23.6999988555908 	1.1797999383889 	-23.6999988555908 	0 	
-23.5999984741211 	1.17830003051859 	-23.5999984741211 	0 	
-23.4999980926514 	1.17900000476584 	-23.4999980926514 	0 	
-23.3999977111816 	1.17740007858083 	-23.3999977111816 	0 	
-23.2999992370605 	1.18000005588692 	-23.2999992370605 	0 	
-23.1999988555908 	1.17999998035157 	-23.1999988555908 	0 	
-23.0999984741211 	1.17929992446807 	-23.0999984741211 	0 	
-22.9999980926514 	1.17819993667581 	-22.9999980926514 	0 	
-22.8999977111816 	1.17279982662149 	-22.8999977111816 	0 	
-22.7999992370605 	1.1702999082554 	-22.7999992370605 	0 	
-22.6999988555908 	1.16939997329609 	-22.6999988555908 	0 	
-22.5999984741211 	1.16950012130474 	-22.5999984741211 	0 	
-22.4999980926514 	1.17409995803609 	-22.4999980926514 	0 	
-22.3999977111816 	1.16830008335091 	-22.3999977111816 	0 	
-22.2999992370605 	1.17080009384154 	-22.2999992370605 	0 	
-22.1999988555908 	1.17289998206979 	-22.1999988555908 	0 	
-22.0999984741211 	1.17010007419231 	-22.0999984741211 	0 	
-21.9999980926514 	1.18069997729981 	-21.9999980926514 	0 	
-21.8999977111816 	1.17489988994566 	-21.8999977111816 	0 	
-21.7999992370605 	1.17299979953532 	-21.7999992370605 	0 	
-21.6999988555908 	1.16169985275337 	-21.6999988555908 	0 	
-21.5999984741211 	1.15879985313222 	-21.5999984741211 	0 	
-21.4999980926514 	1.16259984130738 	-21.4999980926514 	0 	
-21.3999977111816 	1.16169951724805 	-21.3999977111816 	0 	
-21.2999992370605 	1.16319999313055 	-21.2999992370605 	0 	
-21.1999988555908 	1.17639999923631 	-21.1999988555908 	0 	
-21.0999984741211 	1.17580003242256 	-21.0999984741211 	0 	
-20.9999980926514 	1.17649998092384 	-20.9999980926514 	0 	
-20.8999977111816 	1.16869968662286 	-20.8999977111816 	0 	
-20.7999992370605 	1.15130004157618 	-20.7999992370605 	0 	
-20.6999988555908 	1.14350002803621 	-20.6999988555908 	0 	
-20.5999984741211 	1.14590009879976 	-20.5999984741211 	0 	
-20.4999980926514 	1.15060017394717 	-20.4999980926514 	0 	
-20.3999977111816 	1.15660036525514 	-20.3999977111816 	0 	
-20.2999992370605 	1.16610015049082 	-20.2999992370605 	0 	
-20.1999988555908 	1.16620016975139 	-20.1999988555908 	0 	
-20.0999984741211 	1.16070018901519 	-20.0999984741211 	0 	
-19.9999980926514 	1.1639001432377 	-19.9999980926514 	0 	
-19.8999977111816 	1.16400032539241 	-19.8999977111816 	0 	
-19.7999992370605 	1.16510010013371 	-19.7999992370605 	0 	
-19.6999988555908 	1.16550014953464 	-19.6999988555908 	0 	
-19.5999984741211 	1.17020008277541 	-19.5999984741211 	0 	
-19.4999980926514 	1.17230007495891 	-19.4999980926514 	0 	
-19.3999977111816 	1.17440014705426 	-19.3999977111816 	0 	
-19.2999992370605 	1.17390006541973 	-19.2999992370605 	0 	
-19.1999988555908 	1.17300001697367 	-19.1999988555908 	0 	
-19.0999984741211 	1.16479999732837 	-19.0999984741211 	0 	
-18.9999980926514 	1.16500008640287 	-18.9999980926514 	0 	
-18.8999977111816 	1.16640024928711 	-18.8999977111816 	0 	
-18.7999992370605 	1.16890015850004 	-18.7999992370605 	0 	
-18.6999988555908 	1.16760018386776 	-18.6999988555908 	0 	
-18.5999984741211 	1.17100015773758 	-18.5999984741211 	0 	
-18.4999980926514 	1.17350019493097 	-18.4999980926514 	0 	
-18.3999977111816 	1.16940036353844 	-18.3999977111816 	0 	
