UV_280_X (Vol),UV_280_Y (Abs),UV_260_X (Vol),UV_260_Y (Abs)
2.955883,-24.98625,14.998527,-1.810035
2.957046,-24.987068,15.004342,-1.919701
2.958209,-24.987886,15.010158,-2.028896
2.959372,-24.988852,15.015973,-2.137433
2.960535,-24.98991,15.021789,-2.24407
2.961697,-24.990736,15.027604,-2.35246
2.96286,-24.991426,15.03342,-2.461213
2.964023,-24.992117,15.039236,-2.566204
2.965186,-24.992575,15.045052,-2.674168
2.966349,-24.992506,15.050867,-2.782397
2.967511,-24.992149,15.056683,-2.891108
2.968674,-24.991795,15.062498,-3.000534
2.969837,-24.991438,15.068314,-3.111836
2.971,-24.991009,15.074129,-3.221373
2.972163,-24.990717,15.079946,-3.327985
2.973325,-24.990726,15.085761,-3.436776
2.974488,-24.990738,15.091577,-3.547007
2.975651,-24.990911,15.097392,-3.655648
2.976814,-24.991608,15.103208,-3.759517
2.977977,-24.992601,15.109023,-3.865467
2.97914,-24.99346,15.114839,-3.969584
2.980302,-24.994322,15.120654,-4.071005
2.981465,-24.995407,15.126471,-4.172534
2.982628,-24.996874,15.132286,-4.274755
2.983791,-24.998465,15.138102,-4.37958
2.984954,-25.000055,15.143917,-4.484193
2.986116,-25.001583,15.149733,-4.59043
2.987279,-25.002462,15.155548,-4.694175
2.988442,-25.002491,15.161364,-4.797363
2.989605,-25.00218,15.16718,-4.89952
2.990768,-25.001696,15.172996,-5.000353
2.99193,-25.001286,15.178811,-5.098748
2.993093,-25.00099,15.184627,-5.200407
2.994256,-25.000895,15.190442,-5.305299
2.995419,-25.001221,15.196258,-5.409042
2.996582,-25.001711,15.202073,-5.514297
2.997745,-25.00238,15.20789,-5.61941
2.998908,-25.00359,15.213705,-5.721332
3.00007,-25.00494,15.219521,-5.81877
3.001233,-25.006531,15.225336,-5.914528
3.002396,-25.008139,15.231152,-6.009333
3.003559,-25.009628,15.236967,-6.105501
3.004722,-25.010536,15.242783,-6.201196
3.005884,-25.010586,15.248598,-6.29992
3.007047,-25.009995,15.254415,-6.398603
3.00821,-25.009403,15.26023,-6.496952
3.009373,-25.008917,15.266046,-6.591242
3.010536,-25.008654,15.271861,-6.687339
3.011698,-25.008154,15.277677,-6.785626
3.012861,-25.007492,15.283492,-6.883375
3.014024,-25.006824,15.289308,-6.981339
3.015187,-25.006203,15.295124,-7.078696
3.01635,-25.006041,15.30094,-7.176081
3.017513,-25.006798,15.306755,-7.268957
3.018675,-25.007563,15.312571,-7.365664
3.019838,-25.008335,15.318386,-7.458664
3.021001,-25.009233,15.324202,-7.55076
3.022164,-25.010323,15.330017,-7.640937
3.023327,-25.011314,15.335834,-7.736085
3.024489,-25.012308,15.341649,-7.824303
3.025652,-25.013309,15.347465,-7.911858
3.026815,-25.014132,15.35328,-8.001135
3.027978,-25.014456,15.359096,-8.090894
3.029141,-25.014725,15.364911,-8.178489
3.030303,-25.014994,15.370727,-8.264462
3.031466,-25.015364,15.376542,-8.353377
3.032629,-25.016191,15.382359,-8.441789
3.033792,-25.017662,15.388174,-8.527742
3.034955,-25.019474,15.39399,-8.614436
3.036118,-25.02128,15.399805,-8.70689
3.037281,-25.023289,15.405621,-8.80065
3.038443,-25.025627,15.411436,-8.896118
3.039606,-25.027597,15.417252,-8.994585
3.040769,-25.02939,15.423068,-9.086886
3.041932,-25.031178,15.428884,-9.174611
3.043095,-25.032873,15.434699,-9.259509
3.044257,-25.034359,15.440515,-9.33779
3.04542,-25.03574,15.44633,-9.419886
3.046583,-25.037132,15.452146,-9.501423
3.047746,-25.03862,15.457961,-9.588149
3.048909,-25.039913,15.463778,-9.678204
3.050071,-25.040863,15.469593,-9.769936
3.051234,-25.041414,15.475409,-9.851076
3.052397,-25.041965,15.481224,-9.935661
3.05356,-25.042496,15.48704,-10.016559
3.054723,-25.04286,15.492855,-10.093696
3.055886,-25.043104,15.498671,-10.171658
3.057048,-25.043314,15.504486,-10.255095
3.058211,-25.043524,15.510303,-10.339491
3.059374,-25.043795,15.516118,-10.428944
3.060537,-25.044495,15.521934,-10.515209
3.0617,-25.04491,15.527749,-10.600328
3.062862,-25.045118,15.533565,-10.683845
3.064025,-25.045353,15.53938,-10.764775
3.065188,-25.045799,15.545196,-10.842074
3.066351,-25.046539,15.551012,-10.919173
3.067514,-25.046719,15.556828,-10.996534
3.068676,-25.046894,15.562643,-11.072867
3.069839,-25.047033,15.568459,-11.152576
3.071002,-25.046898,15.574274,-11.230798
3.072165,-25.046642,15.58009,-11.307812
3.073328,-25.046598,15.585905,-11.385997
3.074491,-25.046551,15.591722,-11.469166
3.075654,-25.046555,15.597537,-11.544855
3.076816,-25.046883,15.603353,-11.624094
3.077979,-25.047455,15.609168,-11.70588
3.079142,-25.048262,15.614984,-11.781619
3.080305,-25.049051,15.620799,-11.856009
3.081468,-25.049702,15.626615,-11.938659
3.08263,-25.049944,15.632431,-12.020604
3.083793,-25.050346,15.638247,-12.099304
3.084956,-25.050844,15.644062,-12.176886
3.086119,-25.051355,15.649878,-12.251057
3.087282,-25.052076,15.655693,-12.31985
3.088444,-25.053324,15.661509,-12.387952
3.089607,-25.054132,15.667324,-12.457756
3.09077,-25.054895,15.67314,-12.533749
3.091933,-25.055561,15.678956,-12.609236
3.093096,-25.055672,15.684772,-12.686226
3.094259,-25.055128,15.690587,-12.756256
3.095421,-25.054239,15.696403,-12.82847
3.096584,-25.053349,15.702218,-12.898152
3.097747,-25.052563,15.708034,-12.973534
3.09891,-25.052263,15.713849,-13.044569
3.100073,-25.052855,15.719666,-13.115898
3.101235,-25.053682,15.725481,-13.187304
3.102398,-25.054506,15.731297,-13.263555
3.103561,-25.055334,15.737112,-13.337371
3.104724,-25.055965,15.742928,-13.410645
3.105887,-25.056206,15.748743,-13.487624
3.107049,-25.056406,15.754559,-13.55839
3.108212,-25.056606,15.760375,-13.624223
3.109375,-25.056807,15.766191,-13.689791
3.110538,-25.056803,15.772006,-13.756364
3.111701,-25.057262,15.777822,-13.824246
3.112864,-25.057718,15.783637,-13.893904
3.114027,-25.058174,15.789453,-13.962439
3.115189,-25.058485,15.795268,-14.026347
3.116352,-25.058123,15.801084,-14.093441
3.117515,-25.057001,15.8069,-14.158669
3.118678,-25.055883,15.812716,-14.222835
3.119841,-25.054762,15.818531,-14.292076
3.121003,-25.054167,15.824347,-14.360104
3.122166,-25.054609,15.830162,-14.427697
3.123329,-25.055563,15.835978,-14.498299
3.124492,-25.05652,15.841793,-14.568856
3.125655,-25.057476,15.84761,-14.633158
3.126817,-25.058554,15.853425,-14.695844
3.12798,-25.059151,15.859241,-14.761652
3.129143,-25.059017,15.865056,-14.821876
3.130306,-25.058886,15.870872,-14.881722
3.131469,-25.058887,15.876687,-14.943658
3.132632,-25.059391,15.882503,-15.011615
3.133794,-25.060091,15.888319,-15.073963
3.134957,-25.060837,15.894135,-15.136691
3.13612,-25.061573,15.89995,-15.199946
3.137283,-25.062017,15.905766,-15.262402
3.138446,-25.062183,15.911581,-15.321747
3.139608,-25.062607,15.917397,-15.38164
3.140771,-25.063093,15.923212,-15.445413
3.141934,-25.063601,15.929028,-15.507565
3.143097,-25.06502,15.934844,-15.567211
3.14426,-25.066971,15.94066,-15.630842
3.145422,-25.069515,15.946475,-15.693275
3.146585,-25.072035,15.952291,-15.754282
3.147748,-25.074541,15.958106,-15.8135
3.148911,-25.076487,15.963922,-15.875123
3.150074,-25.077774,15.969737,-15.936216
3.151237,-25.078539,15.975554,-15.995837
3.152399,-25.079241,15.981369,-16.053276
3.153562,-25.079998,15.987185,-16.111958
3.154725,-25.080612,15.993,-16.1702
3.155888,-25.081072,15.998816,-16.221075
3.157051,-25.081499,16.004631,-16.276932
3.158214,-25.081923,16.010447,-16.33202
3.159376,-25.08243,16.016262,-16.386755
3.160539,-25.083176,16.022078,-16.441294
3.161702,-25.083532,16.027893,-16.502081
3.162865,-25.083811,16.033709,-16.562584
3.164028,-25.084091,16.039526,-16.621534
3.16519,-25.084526,16.045341,-16.680458
3.166353,-25.085394,16.051157,-16.739223
3.167516,-25.086578,16.056973,-16.796268
3.168679,-25.087809,16.062788,-16.849068
3.169842,-25.089035,16.068604,-16.90056
3.171005,-25.089697,16.074419,-16.952095
3.172167,-25.089342,16.080235,-17.004387
3.17333,-25.088497,16.08605,-17.056601
3.174493,-25.087601,16.091866,-17.109827
3.175656,-25.086708,16.097681,-17.163939
3.176819,-25.086123,16.103497,-17.217344
3.177981,-25.086147,16.109312,-17.269501
3.179144,-25.086376,16.115128,-17.319542
3.180307,-25.086624,16.120943,-17.368603
3.18147,-25.08687,16.12676,-17.421335
3.182633,-25.087511,16.132576,-17.473169
3.183795,-25.088383,16.138391,-17.524906
3.184958,-25.089312,16.144207,-17.580921
3.186121,-25.090248,16.150023,-17.633732
3.187284,-25.091181,16.155838,-17.681616
3.188447,-25.092382,16.161654,-17.730692
3.18961,-25.093298,16.167469,-17.780165
3.190772,-25.094154,16.173285,-17.82807
3.191935,-25.095013,16.1791,-17.87862
3.193098,-25.095869,16.184916,-17.929188
3.194261,-25.09651,16.190731,-17.978741
3.195424,-25.096947,16.196547,-18.028454
3.196587,-25.097359,16.202362,-18.076607
3.197749,-25.097769,16.208179,-18.123032
3.198912,-25.098219,16.213995,-18.171125
3.200075,-25.09956,16.21981,-18.218906
3.201238,-25.101183,16.225626,-18.263027
3.202401,-25.102835,16.231441,-18.307196
3.203563,-25.104481,16.237257,-18.354464
3.204726,-25.105827,16.243073,-18.400518
3.205889,-25.106562,16.248888,-18.444889
3.207052,-25.10714,16.254704,-18.493769
3.208215,-25.107716,16.260519,-18.545111
3.209378,-25.108288,16.266335,-18.594679
3.21054,-25.109386,16.27215,-18.641054
3.211703,-25.110775,16.277966,-18.689146
3.212866,-25.112185,16.283781,-18.735336
3.214029,-25.113594,16.289597,-18.778322
3.215192,-25.115005,16.295414,-18.821543
3.216354,-25.115906,16.301229,-18.86903
3.217517,-25.116232,16.307045,-18.913651
3.21868,-25.1164,16.31286,-18.951771
3.219843,-25.116568,16.318676,-18.99053
3.221006,-25.116732,16.324492,-19.030767
3.222168,-25.11684,16.330307,-19.070557
3.223331,-25.116982,16.336123,-19.112139
3.224494,-25.117151,16.341938,-19.157797
3.225657,-25.117325,16.347754,-19.204159
3.22682,-25.11768,16.353569,-19.249489
3.227983,-25.118359,16.359385,-19.2929
3.229145,-25.118895,16.3652,-19.335424
3.230308,-25.119312,16.371016,-19.379202
3.231471,-25.11973,16.376831,-19.422701
3.232634,-25.120245,16.382648,-19.46509
3.233797,-25.121061,16.388464,-19.506006
3.23496,-25.122261,16.394279,-19.545574
3.236122,-25.123577,16.400095,-19.585737
3.237285,-25.124891,16.40591,-19.627604
3.238448,-25.12595,16.411726,-19.667641
3.239611,-25.125978,16.417542,-19.708885
3.240774,-25.12525,16.423357,-19.752052
3.241936,-25.124363,16.429173,-19.795017
3.243099,-25.12348,16.434988,-19.834452
3.244262,-25.123215,16.440804,-19.872759
3.245425,-25.124146,16.446619,-19.911362
3.246588,-25.125526,16.452435,-19.949837
3.247751,-25.126934,16.45825,-19.987078
3.248913,-25.128338,16.464067,-20.024847
3.250076,-25.129536,16.469883,-20.065231
3.251239,-25.130558,16.475698,-20.103394
3.252402,-25.131542,16.481514,-20.142719
3.253565,-25.132519,16.487329,-20.184074
3.254727,-25.133499,16.493145,-20.221674
3.25589,-25.13426,16.49896,-20.256153
3.257053,-25.134607,16.504776,-20.291794
3.258216,-25.134811,16.510592,-20.32576
3.259379,-25.135012,16.516407,-20.35763
3.260541,-25.135223,16.522223,-20.392122
3.261704,-25.135403,16.528038,-20.427814
3.262867,-25.135504,16.533854,-20.463581
3.26403,-25.135567,16.539669,-20.500055
3.265193,-25.13563,16.545485,-20.536404
3.266356,-25.135691,16.551302,-20.573433
3.267518,-25.135941,16.557117,-20.611061
3.268681,-25.136641,16.562933,-20.648893
3.269844,-25.13759,16.568748,-20.686314
3.271007,-25.13854,16.574564,-20.722668
3.27217,-25.13949,16.580379,-20.759485
3.273333,-25.13973,16.586195,-20.797628
3.274495,-25.139023,16.59201,-20.833321
3.275658,-25.138025,16.597826,-20.866407
3.276821,-25.137026,16.603642,-20.899855
3.277984,-25.136026,16.609457,-20.931318
3.279147,-25.13558,16.615273,-20.960894
3.280309,-25.135706,16.621088,-20.992346
3.281472,-25.135925,16.626904,-21.024704
3.282635,-25.136145,16.632721,-21.056997
3.283798,-25.136362,16.638536,-21.090857
3.284961,-25.136511,16.644352,-21.123816
3.286124,-25.136637,16.650167,-21.156509
3.287286,-25.136791,16.655983,-21.189856
3.288449,-25.136946,16.661798,-21.223677
3.289612,-25.137077,16.667614,-21.255764
3.290775,-25.137129,16.673429,-21.285923
3.291938,-25.137094,16.679245,-21.314795
3.2931,-25.137035,16.685061,-21.344231
3.294263,-25.136976,16.690876,-21.374565
3.295426,-25.137352,16.696692,-21.407185
3.296589,-25.138372,16.702507,-21.440662
3.297752,-25.139631,16.708323,-21.474096
3.298914,-25.140892,16.714138,-21.509548
3.300077,-25.142153,16.719955,-21.543791
3.30124,-25.143721,16.725771,-21.574253
3.302403,-25.145779,16.731586,-21.605043
3.303566,-25.148048,16.737402,-21.636354
3.304729,-25.150341,16.743217,-21.662363
3.305891,-25.152517,16.749033,-21.688412
3.307054,-25.154144,16.754848,-21.714523
3.308217,-25.155016,16.760664,-21.74156
3.30938,-25.155582,16.766479,-21.768927
3.310543,-25.156141,16.772295,-21.798443
3.311706,-25.15666,16.778111,-21.826704
3.312868,-25.15716,16.783926,-21.856049
3.314031,-25.157747,16.789742,-21.885126
3.315194,-25.158451,16.795557,-21.915545
3.316357,-25.159155,16.801373,-21.946886
3.31752,-25.159683,16.80719,-21.977232
3.318682,-25.159903,16.813005,-22.005718
3.319845,-25.160095,16.818821,-22.031904
3.321008,-25.160326,16.824636,-22.056099
3.322171,-25.160555,16.830452,-22.0805
3.323334,-25.160812,16.836267,-22.106659
3.324497,-25.160807,16.842083,-22.134142
3.325659,-25.160124,16.847898,-22.16407
3.326822,-25.159119,16.853714,-22.192247
3.327985,-25.158234,16.859529,-22.218781
3.329148,-25.157734,16.865345,-22.243923
3.330311,-25.157318,16.871161,-22.272873
3.331473,-25.156567,16.876976,-22.297613
3.332636,-25.155819,16.882792,-22.320953
3.333799,-25.154873,16.888609,-22.343695
3.334962,-25.153578,16.894424,-22.368473
3.336125,-25.152521,16.90024,-22.388844
3.337287,-25.151957,16.906055,-22.412416
3.33845,-25.151394,16.911871,-22.439251
3.339613,-25.151155,16.917686,-22.465561
3.340776,-25.151556,16.923502,-22.492023
3.341939,-25.152184,16.929317,-22.521969
3.343102,-25.152819,16.935133,-22.548952
3.344264,-25.153454,16.940948,-22.573847
3.345427,-25.154148,16.946764,-22.60207
3.34659,-25.155127,16.952579,-22.627769
3.347753,-25.156441,16.958395,-22.64913
3.348916,-25.157824,16.964211,-22.672689
3.350079,-25.159214,16.970026,-22.697521
3.351241,-25.160849,16.975843,-22.721729
3.352404,-25.162811,16.981659,-22.746231
3.353567,-25.164728,16.987474,-22.771883
3.35473,-25.166649,16.99329,-22.793673
3.355893,-25.168583,16.999105,-22.812361
3.357055,-25.170433,17.004921,-22.831602
3.358218,-25.171951,17.010736,-22.84996
3.359381,-25.173182,17.016552,-22.865604
3.360544,-25.17441,17.022367,-22.886728
3.361707,-25.175571,17.028183,-22.910303
3.36287,-25.176794,17.033998,-22.931538
3.364032,-25.178345,17.039814,-22.954241
3.365195,-25.179996,17.04563,-22.980677
3.366358,-25.181614,17.051445,-23.005293
3.367521,-25.183443,17.057261,-23.030287
3.368684,-25.185413,17.063078,-23.055174
3.369846,-25.186749,17.068893,-23.079298
3.371009,-25.187811,17.074709,-23.101671
3.372172,-25.188873,17.080524,-23.121855
3.373335,-25.189884,17.08634,-23.144245
3.374498,-25.190691,17.092155,-23.167627
3.37566,-25.19138,17.097971,-23.18891
3.376823,-25.192039,17.103786,-23.212589
3.377986,-25.192757,17.109602,-23.235174
3.379149,-25.193787,17.115417,-23.253572
3.380312,-25.195084,17.121233,-23.275425
3.381474,-25.195923,17.127048,-23.297514
3.382637,-25.196764,17.132864,-23.318357
3.3838,-25.197687,17.13868,-23.338024
3.384963,-25.198893,17.144497,-23.361902
3.386126,-25.200169,17.150312,-23.379379
3.387289,-25.201382,17.156128,-23.396011
3.388452,-25.202593,17.161943,-23.41328
3.389614,-25.203709,17.167759,-23.433891
3.390777,-25.204582,17.173574,-23.452322
3.39194,-25.205612,17.17939,-23.471361
3.393103,-25.20673,17.185205,-23.490713
3.394266,-25.207827,17.191021,-23.507629
3.395428,-25.208807,17.196836,-23.526192
3.396591,-25.20949,17.202652,-23.543962
3.397754,-25.209875,17.208467,-23.562899
3.398917,-25.210192,17.214283,-23.584036
3.40008,-25.21056,17.220098,-23.607239
3.401242,-25.211136,17.225914,-23.630381
3.402405,-25.211975,17.231731,-23.65111
3.403568,-25.212978,17.237547,-23.668173
3.404731,-25.213976,17.243362,-23.684685
3.405894,-25.214849,17.249178,-23.702784
3.407057,-25.215164,17.254993,-23.717545
3.408219,-25.2148,17.260809,-23.735228
3.409382,-25.214031,17.266624,-23.751915
3.410545,-25.213268,17.27244,-23.771311
3.411708,-25.212675,17.278255,-23.787502
3.412871,-25.212532,17.284071,-23.807032
3.414033,-25.212307,17.289886,-23.824207
3.415196,-25.211977,17.295702,-23.844532
3.416359,-25.211645,17.301517,-23.863569
3.417522,-25.211391,17.307333,-23.882282
3.418685,-25.211405,17.31315,-23.894146
3.419847,-25.211691,17.318966,-23.909489
3.42101,-25.212009,17.324781,-23.926086
3.422173,-25.212328,17.330597,-23.940628
3.423336,-25.212614,17.336412,-23.958641
3.424499,-25.212574,17.342228,-23.983192
3.425662,-25.212786,17.348043,-24.00223
3.426825,-25.212996,17.353859,-24.022091
3.427987,-25.213205,17.359674,-24.043262
3.42915,-25.213415,17.36549,-24.061609
3.430313,-25.213608,17.371305,-24.071547
3.431476,-25.213594,17.377121,-24.086369
3.432639,-25.213581,17.382936,-24.100422
3.433801,-25.213564,17.388752,-24.115122
3.434964,-25.213551,17.394567,-24.128456
3.436127,-25.21384,17.400385,-24.1455
3.43729,-25.214575,17.4062,-24.164036
3.438453,-25.215311,17.412016,-24.181189
3.439615,-25.216022,17.417831,-24.193836
3.440778,-25.216463,17.423647,-24.204853
3.441941,-25.216015,17.429462,-24.215145
3.443104,-25.215321,17.435278,-24.226591
3.444267,-25.214626,17.441093,-24.240301
3.44543,-25.213953,17.446909,-24.256575
3.446592,-25.213495,17.452724,-24.278734
3.447755,-25.213469,17.45854,-24.297945
3.448918,-25.213444,17.464355,-24.316444
3.450081,-25.213419,17.470171,-24.332352
3.451244,-25.213406,17.475986,-24.345606
3.452406,-25.213598,17.481802,-24.354795
3.453569,-25.214622,17.487619,-24.366869
3.454732,-25.215654,17.493435,-24.380533
3.455895,-25.216675,17.49925,-24.392984
3.457058,-25.217674,17.505066,-24.403255
3.45822,-25.21839,17.510881,-24.414097
3.459383,-25.218222,17.516697,-24.430643
3.460546,-25.218012,17.522512,-24.440611
3.461709,-25.217802,17.528328,-24.453379
3.462872,-25.217623,17.534143,-24.472225
3.464035,-25.217709,17.539959,-24.489607
3.465198,-25.21818,17.545774,-24.504898
